PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data,sentiment
39791426,https://www.facebook.com/13310147298/posts/10160250813572299,,Facebook,1172477,The Atlanta Journal-Constitution,blank_for_now,blank_for_now,"{""follower_count"":847497,""following_count"":0,""like_count"":1944,""post_count"":40,""views_count"":0,""comment_count"":1396,""share_count"":null}","The free produce delivery is provided through the Project G.R.A.P.E. program of Easton Banks Learning & Life Center (EBLLC), a nonprofit in Stone Mountain that serves Black, Indigenous and People of Color (BIPOC) communities in Atlanta and surrounding communities.",,no longer populated,,2022-06-04T14:00:11.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQkhFUHdFPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--217676bed0caab534d3a81ce5005687c5517ee8f/post-1172477-39791426-thumbnail,10.0,0.0,1.0,0.0,,,,0.5106
153686701,https://twitter.com/WilNobles/status/1527674130090414080,,Twitter,19191469,Wilborn P. Nobles III,blank_for_now,blank_for_now,"{""follower_count"":2933,""following_count"":2281,""like_count"":null,""post_count"":8846,""views_count"":null,""comment_count"":null,""share_count"":null}",#Atlanta Community Food Bank to receive $29 million federal #COVID19 grant https://t.co/GpoJpiXckm, ,no longer populated,,2022-05-20T15:34:30.000Z,post data removed,,0.0,0.0,0.0,0.0,,,,0.3612
35950099,https://www.facebook.com/100044497151545/posts/537187104441190,,Facebook,7519882,Congressman Hank Johnson,blank_for_now,blank_for_now,"{""follower_count"":23813,""following_count"":0,""like_count"":1,""post_count"":2,""views_count"":0,""comment_count"":2,""share_count"":null}","1 in 8 Americans face hunger every day in America. This year’s May 14 #StampOutHunger National Food Drive aims to be the largest one-day food drive in the nation. Letter carriers across America will collect non-perishable food donations left by mailboxes and in post offices, and then deliver them to community food banks, pantries and shelters. To donate, just place a box or can of non-perishable food next to your mailbox before your letter carrier delivers mail on May 14. The carrier will do the rest. The food is sorted, and delivered to an area food bank or pantry, where it is available for needy families. People who have questions about the drive in their area should ask their letter carrier, contact their local post office, or go to https://www.nalc.org/community-service/food-drive, or Stamp Out Hunger or twitter.com/StampOutHunger #soh2022 US Postal Service National Association of Letter Carriers United Way United Way of Greater Atlanta",,no longer populated,,2022-05-03T14:38:57.000Z,post data removed,,4.0,2.0,3.0,0.0,,,,0.4019
38307835,https://twitter.com/temp/status/1520115713645678598,,Twitter,8100497,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1205733,""following_count"":2248,""like_count"":11269,""post_count"":623066,""views_count"":0,""comment_count"":0,""share_count"":null}","Eric Decker, known as Airrack on YouTube, competed in a tournament against 14 other popular YouTube creators.  https://t.co/yu3H1NDiCf",,no longer populated,,2022-04-29T19:00:03.000Z,post data removed,,1.0,1.0,0.0,0.0,,,,0.4215
246054080,https://twitter.com/DouglasCoGov/status/1514698111754682383,,Twitter,24396184,Douglas County Government,blank_for_now,blank_for_now,"{""follower_count"":46,""following_count"":36,""like_count"":null,""post_count"":542,""views_count"":null,""comment_count"":null,""share_count"":null}","The Lithia Springs Senior Center is hosting a Drive Thru Food Distribution Event on Tuesday April 26th from 12PM-4PM at the Lithia Springs Senior Center!😊🍎🍊🍅🥕🥦🍋🥒
This is in partnership with the Atlanta Community Food Bank! Hope to see you there!😊 https://t.co/GWVTj4AQQm", ,no longer populated,,2022-04-14T20:12:26.000Z,post data removed,,1.0,0.0,0.0,0.0,,,,0.9411
153250179,https://twitter.com/UWGA211/status/1498324698433835010,,Twitter,19190180,United Way 211,blank_for_now,blank_for_now,"{""follower_count"":1145,""following_count"":642,""like_count"":null,""post_count"":14727,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @cobbcountygovt: March 2, stop by the library for a Drive-thru Food Pantry hosted in partnership with the Atlanta Community Food Bank, a…", ,no longer populated,"March 2, stop by the library for a Drive-thru Food Pantry hosted in partnership with the Atlanta Community Food Bank, at South Cobb Regional Library on the first Wednesday of every month from 11 am - 1 pm. https://t.co/OWfrvDOPFy",2022-02-28T15:50:20.000Z,post data removed,,0.0,8.0,0.0,0.0,,"March 2, stop by the library for a Drive-thru Food Pantry hosted in partnership with the Atlanta Community Food Bank, at South Cobb Regional Library on the first Wednesday of every month from 11 am - 1 pm. https://t.co/OWfrvDOPFy",,-0.296
153250217,https://twitter.com/cobbcountygovt/status/1498266741276880898,,Twitter,14159068,"Cobb County, GA",blank_for_now,blank_for_now,"{""follower_count"":15877,""following_count"":180,""like_count"":null,""post_count"":8805,""views_count"":null,""comment_count"":null,""share_count"":null}","March 2, stop by the library for a Drive-thru Food Pantry hosted in partnership with the Atlanta Community Food Bank, at South Cobb Regional Library on the first Wednesday of every month from 11 am - 1 pm. https://t.co/OWfrvDOPFy", ,no longer populated,,2022-02-28T12:00:02.000Z,post data removed,,17.0,8.0,0.0,0.0,,,,-0.296
363392765,https://www.instagram.com/reel/CZPbrO_lAhi/,,InstagramDirect,29017048,Atlanta Community Food Bank,blank_for_now,blank_for_now,"{""follower_count"":12245,""following_count"":445,""like_count"":0,""post_count"":2035,""views_count"":0,""comment_count"":0,""share_count"":0}","Hunger affects anyone at any age. Educating the younger generation can bring us a step closer to ending hunger! Through the step-by-step toolkit, children can learn about the Atlanta Community Food Bank and how they can stop the Hunger Monster. Visit https://www.acfb.org/hunger-monster/ to learn more! 

#endhunger #hungereducation", ,no longer populated,,2022-01-27T17:01:25.000Z,post data removed,,18.0,0.0,0.0,0.0,,,,-0.7772
153230564,https://twitter.com/LhhsJ/status/1471916328776867850,,Twitter,19191803,Langston Hughes JROTC,blank_for_now,blank_for_now,"{""follower_count"":135,""following_count"":119,""like_count"":null,""post_count"":144,""views_count"":null,""comment_count"":null,""share_count"":null}",LHHS JR0TC culminated their Service Learning Project by conducting a Holiday Can Food Drive providing nearly 500 can goods to the Atlanta Community Food Bank #ServicetoOthers https://t.co/8tdPB5vywV, ,no longer populated,,2021-12-17T18:52:54.000Z,post data removed,,12.0,3.0,1.0,0.0,,,,0.4019
153181095,https://twitter.com/PanthersPantry/status/1370184526522159107,,Twitter,19189626,Panther's Pantry,blank_for_now,blank_for_now,"{""follower_count"":292,""following_count"":159,""like_count"":null,""post_count"":651,""views_count"":null,""comment_count"":null,""share_count"":null}","Join the Atlanta Community Food Bank and representatives from Temple University, GSU, and KSU for a webinar on Identifying and Addressing Hunger in Higher Education on March 18th from 2:30-3:30! Register at the link: 
https://t.co/VSaZssQwuA https://t.co/P7bvhOgVpz", ,no longer populated,,2021-03-12T01:27:02.000Z,post data removed,,0.0,0.0,0.0,0.0,,,,0.126
374650002,https://www.facebook.com/HankJohnsonJr/posts/pfbid026NbmcedH3QQ4jGTQCq6VtzjD998M1TUDrVtwiHDKbk2re281LUehXPbERFSzwjwDl,,Facebook,11422022,Hank Johnson Jr,blank_for_now,blank_for_now,"{""follower_count"":5158,""following_count"":0,""like_count"":372,""post_count"":86,""views_count"":0,""comment_count"":112,""share_count"":70}","FREE FOOD DISTRIBUTION: 
February 17th
10 a.m. - 2 p.m. 
at the Georgia International Horse Park in Conyers. 
Atlanta Community Food Bank
First 1,000 households served on a first come, first served basis. 

Maximum 2 households served per vehicle.
Click the link below for more info.", ,no longer populated,,2021-02-10T16:27:57.000Z,post data removed,,1.0,1.0,0.0,0.0,,,,0.6166
2627680,https://www.facebook.com/HenryCountySchools/posts/3844965648855511,,Facebook,1116589,Henry County Board of Education,blank_for_now,blank_for_now,"{""follower_count"":null,""following_count"":null,""like_count"":null,""post_count"":null,""views_count"":null,""comment_count"":null,""share_count"":null}","A big CONGRATULATIONS to Hampton Elementary for being the first and only Internationally Certified STEM School in Henry County Schools as recognized by Cognia, an international accreditation group. The school hosted a celebratory, socially distant event on Thursday, November 19 for school employees, students, and community members. “This certification is tremendously impactful for our school and the community we represent,” said Hampton Elementary School Principal Brian Keefer. “It is the realization of a dream come true that started over ten years ago, and finally getting to the point of being validated and accredited for all of the STEM work that we have put into place for the students and the community.” Hampton Elementary's dream was to serve as a beacon for innovative STEM practices for Henry County Schools and beyond. One of the key ingredients to achieving STEM certification is demonstrating community partnerships, and Keefer wanted to acknowledge the tremendous partnerships the school has had with multiple groups, such as Whitley Engineering, Atlanta Community Food Bank, and Georgia Organics just to name a few in a long list of their school partners. Keefer stated this STEM certification means the world for their students because, through their innovative practices, they are now preparing them for the real world and equipping students to move forward through their K-12 education.",,no longer populated,,2020-12-02T15:10:10.000Z,post data removed,,248.0,37.0,17.0,0.0,,,,0.9526
374723650,https://www.facebook.com/RepDavidScott/videos/599145930757670/,,Facebook,7519888,Congressman David Scott,blank_for_now,blank_for_now,"{""follower_count"":14371,""following_count"":0,""like_count"":2314,""post_count"":171,""views_count"":0,""comment_count"":609,""share_count"":278}","Join me next Saturday, September 19, from 9:00 to 3:00pm at Word of Faith Cathedral in Austell, GA. The Family Health Centers of Georgia, Inc., Cobb & Douglas Public Health, CORE, & Wellstar Health System will provide free drive-thru COVID-19 Testing & the Atlanta Community Food Bank will distribute 600 boxes of fresh food and produce. #COVIDRelief WSB-TV", ,no longer populated,,2020-09-12T13:36:20.000Z,post data removed,,8.0,0.0,0.0,148.0,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSlZoY2k0PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--5dfdefe78a18e9196eeca8717312bef46d64b3d5/m69,,,0.8625
374724223,https://www.facebook.com/RepDavidScott/posts/pfbid02HjTwWaahjWhPJdY2d2un9C9tdHtXU2JFoUMAUvqSU8xwXn3XuhwESXsqrmbscjsUl,,Facebook,7519888,Congressman David Scott,blank_for_now,blank_for_now,"{""follower_count"":14371,""following_count"":0,""like_count"":2314,""post_count"":171,""views_count"":0,""comment_count"":609,""share_count"":278}","Did you know that more than 1 in every 5 Georgia kids live in food insecure households? This #HungerActionMonth join the Atlanta Community Food Bank and me in taking a stand against hunger. 

Join us on September 19 at Word of Faith Cathedral in Austell for free drive-thru food assistance for the first 600 families.", ,no longer populated,,2020-09-03T17:35:50.000Z,post data removed,,5.0,1.0,3.0,0.0,,,,0.6908
153329514,https://twitter.com/OurTownGwinnett/status/1300219707149225987,,Twitter,19191512,Our Town Gwinnett Magazine,blank_for_now,blank_for_now,"{""follower_count"":3358,""following_count"":2365,""like_count"":null,""post_count"":3638,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @gwinnettlibrary: GCPL and Atlanta Community Food Bank will offer a FREE drive through FOOD PANTRY Tuesday, Sept. 1 at the Norcross Bran…", ,no longer populated,"GCPL and Atlanta Community Food Bank will offer a FREE drive through FOOD PANTRY Tuesday, Sept. 1 at the Norcross Branch, 6025 Buford Hwy. Food distributed starting at 11am - first-come, first-served basis, one package per family while supplies last. Open to all, no ID required. https://t.co/VITNcSdlq3",2020-08-30T23:51:49.000Z,post data removed,,0.0,3.0,0.0,0.0,,"GCPL and Atlanta Community Food Bank will offer a FREE drive through FOOD PANTRY Tuesday, Sept. 1 at the Norcross Branch, 6025 Buford Hwy. Food distributed starting at 11am - first-come, first-served basis, one package per family while supplies last. Open to all, no ID required. https://t.co/VITNcSdlq3",,0.6166
153329552,https://twitter.com/gwinnettlibrary/status/1299749406284152832,,Twitter,19192612,Gwinnett County Public Library,blank_for_now,blank_for_now,"{""follower_count"":3835,""following_count"":448,""like_count"":null,""post_count"":9984,""views_count"":null,""comment_count"":null,""share_count"":null}","GCPL and Atlanta Community Food Bank will offer a FREE drive through FOOD PANTRY Tuesday, Sept. 1 at the Norcross Branch, 6025 Buford Hwy. Food distributed starting at 11am - first-come, first-served basis, one package per family while supplies last. Open to all, no ID required. https://t.co/VITNcSdlq3", ,no longer populated,,2020-08-29T16:43:01.000Z,post data removed,,7.0,3.0,0.0,0.0,,,,0.4278
374724993,https://www.facebook.com/RepDavidScott/posts/pfbid02DZnMvqiMQuBbqqi3mN5wMdwph29NgvqE75UtiSBicmuJEggamboRBjgd8YkPF2gFl,,Facebook,7519888,Congressman David Scott,blank_for_now,blank_for_now,"{""follower_count"":14371,""following_count"":0,""like_count"":2314,""post_count"":171,""views_count"":0,""comment_count"":609,""share_count"":278}","I'm joining Cobb & Douglas Public Health, The Family Health Centers of Georgia, Inc., CORE, and Wellstar Health System to provide free Drive-Thru COVID-19 tests on Saturday, September 19, at Word of Faith Cathedral. The Atlanta Community Food Bank will also provide free food assistance for the first 600 families. Register online at www.DavidScott.House.Gov/COVID19Testing", ,no longer populated,,2020-08-27T20:37:32.000Z,post data removed,,12.0,11.0,2.0,0.0,,,,0.8555
153329892,https://twitter.com/OurTownGwinnett/status/1297708411782664193,,Twitter,19191512,Our Town Gwinnett Magazine,blank_for_now,blank_for_now,"{""follower_count"":3358,""following_count"":2365,""like_count"":null,""post_count"":3638,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @gwinnettlibrary: GCPL and Atlanta Community Food Bank will offer a FREE drive through FOOD PANTRY Tuesday, Aug. 25 at the Dacula Branch…", ,no longer populated,"GCPL and Atlanta Community Food Bank will offer a FREE drive through FOOD PANTRY Tuesday, Aug. 25 at the Dacula Branch, 265 Dacula Rd. Food distributed starting at 11am - first-come, first-served basis, one package per family while supplies last. Open to all, no ID required. https://t.co/pkfXEw6BFT",2020-08-24T01:32:50.000Z,post data removed,,0.0,3.0,0.0,0.0,,"GCPL and Atlanta Community Food Bank will offer a FREE drive through FOOD PANTRY Tuesday, Aug. 25 at the Dacula Branch, 265 Dacula Rd. Food distributed starting at 11am - first-come, first-served basis, one package per family while supplies last. Open to all, no ID required. https://t.co/pkfXEw6BFT",,0.6166
153329918,https://twitter.com/gwinnettlibrary/status/1297594498495713281,,Twitter,19192612,Gwinnett County Public Library,blank_for_now,blank_for_now,"{""follower_count"":3835,""following_count"":448,""like_count"":null,""post_count"":9984,""views_count"":null,""comment_count"":null,""share_count"":null}","GCPL and Atlanta Community Food Bank will offer a FREE drive through FOOD PANTRY Tuesday, Aug. 25 at the Dacula Branch, 265 Dacula Rd. Food distributed starting at 11am - first-come, first-served basis, one package per family while supplies last. Open to all, no ID required. https://t.co/pkfXEw6BFT", ,no longer populated,,2020-08-23T18:00:11.000Z,post data removed,,4.0,3.0,0.0,0.0,,,,0.4278
374726761,https://www.facebook.com/RepDavidScott/posts/pfbid0SrNSU62HRRQaufVr7KnUgo6pbEuoeiyvyXGWE73ikxKuakiffBJ6rTeBMJUavEAyl,,Facebook,7519888,Congressman David Scott,blank_for_now,blank_for_now,"{""follower_count"":14371,""following_count"":0,""like_count"":2314,""post_count"":171,""views_count"":0,""comment_count"":609,""share_count"":278}","I would like to extend my deepest appreciation to all those who came out in support of our COVID-19 Testing & Food Distribution Event yesterday at Mundy’s Mill High School. 

Thank you to all of our partners, participants, public safety personnel, and volunteers for helping us deliver much needed relief for our community. We look forward to continuing to serve Georgia’s Thirteenth District.

Clayton County Fire & Emergency Services 
The Family Health Centers of Georgia, Inc. 
Atlanta Community Food Bank 
Georgia Association of Broadcasters 
Urban League of Greater Atlanta 
Georgia Department of Public Health", ,no longer populated,,2020-08-09T17:18:29.000Z,post data removed,,44.0,3.0,5.0,0.0,,,,0.946
374728061,https://www.facebook.com/RepDavidScott/videos/866305417228650/,,Facebook,7519888,Congressman David Scott,blank_for_now,blank_for_now,"{""follower_count"":14371,""following_count"":0,""like_count"":2314,""post_count"":171,""views_count"":0,""comment_count"":609,""share_count"":278}","Join us for free drive-thru COVID testing and free drive-thru food distribution this Saturday, August 8th, from 9 am-1 pm, at Mundy's Mill High School in Jonesboro.  The Family Health Centers of Georgia, Inc.  and Clayton County Fire & Emergency Services will provide the COVID-19 testing. The Atlanta Community Food Bank will provide free fresh food. Register online at https://davidscott.house.gov/covid19testing.", ,no longer populated,,2020-08-04T23:29:13.000Z,post data removed,,15.0,0.0,1.0,1089.0,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTUdCY2k0PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--881c3ff3a617d67109ef3998f165960e02dec2e0/m69,,,0.8555
374728219,https://www.facebook.com/RepDavidScott/posts/pfbid02gXtaTT2ZX814TFuyQUveNrCdSNjZshxMo3ZGiWemLhfr3M61svbEv8DkFxxE4YpPl,,Facebook,7519888,Congressman David Scott,blank_for_now,blank_for_now,"{""follower_count"":14371,""following_count"":0,""like_count"":2314,""post_count"":171,""views_count"":0,""comment_count"":609,""share_count"":278}","‪Food banks are leading the fight against hunger one meal at a time. Join us this Saturday for our FREE COVID-19 testing and food distribution event, where the Atlanta Community Food Bank will distribute boxes of fresh food and produce to the first 1,500 families while supplies last.‬", ,no longer populated,,2020-08-04T12:53:08.000Z,post data removed,,23.0,1.0,1.0,0.0,,,,0.6037
153330242,https://twitter.com/OurTownGwinnett/status/1289997393748873216,,Twitter,19191512,Our Town Gwinnett Magazine,blank_for_now,blank_for_now,"{""follower_count"":3358,""following_count"":2365,""like_count"":null,""post_count"":3638,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @gwinnettlibrary: GCPL and Atlanta Community Food Bank will offer a FREE drive through FOOD PANTRY Tuesday, August 4 at the Norcross Bra…", ,no longer populated,"GCPL and Atlanta Community Food Bank will offer a FREE drive through FOOD PANTRY Tuesday, August 4 at the Norcross Branch, 6025 Buford Hwy. Food distributed starting at 11am - first-come, first-served basis, one package per family while supplies last. Open to all, no ID required. https://t.co/6QsOW6VZCg",2020-08-02T18:52:00.000Z,post data removed,,0.0,5.0,0.0,0.0,,"GCPL and Atlanta Community Food Bank will offer a FREE drive through FOOD PANTRY Tuesday, August 4 at the Norcross Branch, 6025 Buford Hwy. Food distributed starting at 11am - first-come, first-served basis, one package per family while supplies last. Open to all, no ID required. https://t.co/6QsOW6VZCg",,0.6166
153330270,https://twitter.com/gwinnettlibrary/status/1289606907037188098,,Twitter,19192612,Gwinnett County Public Library,blank_for_now,blank_for_now,"{""follower_count"":3835,""following_count"":448,""like_count"":null,""post_count"":9984,""views_count"":null,""comment_count"":null,""share_count"":null}","GCPL and Atlanta Community Food Bank will offer a FREE drive through FOOD PANTRY Tuesday, August 4 at the Norcross Branch, 6025 Buford Hwy. Food distributed starting at 11am - first-come, first-served basis, one package per family while supplies last. Open to all, no ID required. https://t.co/6QsOW6VZCg", ,no longer populated,,2020-08-01T17:00:21.000Z,post data removed,,8.0,5.0,0.0,0.0,,,,0.4278
374728585,https://www.facebook.com/RepDavidScott/posts/pfbid02estpyJcfV5xgLa8mrYV2hMFmyWhL1LSi5tnvMrhJjiiopuQS3FNJpHgJ3A4har6al,,Facebook,7519888,Congressman David Scott,blank_for_now,blank_for_now,"{""follower_count"":14371,""following_count"":0,""like_count"":2314,""post_count"":171,""views_count"":0,""comment_count"":609,""share_count"":278}","Join us at the Thirteenth Congressional District Drive-Thru COVID-19 Testing Event.

The Clayton County Fire & Emergency Services and Family Health Centers of Georgia will conduct free Covid-19 testing. The Atlanta Community Food Bank will distribute fresh food and produce boxes to the first 1,500 families. 

Register online at www.DavidScott.House.Gov/covid19testing. 

We hope to see you there! #Covid19Testing", ,no longer populated,,2020-07-28T14:39:29.000Z,post data removed,,31.0,20.0,10.0,0.0,,,,0.7177
153330384,https://twitter.com/OurTownGwinnett/status/1286710213509251079,,Twitter,19191512,Our Town Gwinnett Magazine,blank_for_now,blank_for_now,"{""follower_count"":3358,""following_count"":2365,""like_count"":null,""post_count"":3638,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @gwinnettlibrary: GCPL and Atlanta Community Food Bank will offer a FREE drive through FOOD PANTRY Tuesday, July 28, 11:00am to 1:00pm a…", ,no longer populated,"GCPL and Atlanta Community Food Bank will offer a FREE drive through FOOD PANTRY Tuesday, July 28, 11:00am to 1:00pm at the Dacula Branch, 265 Dacula Road. First-come, first-served basis, one package per family while supplies last. Open to all, no ID required. https://t.co/oACF0W1w8O",2020-07-24T17:09:55.000Z,post data removed,,0.0,5.0,0.0,0.0,,"GCPL and Atlanta Community Food Bank will offer a FREE drive through FOOD PANTRY Tuesday, July 28, 11:00am to 1:00pm at the Dacula Branch, 265 Dacula Road. First-come, first-served basis, one package per family while supplies last. Open to all, no ID required. https://t.co/oACF0W1w8O",,0.6166
153330416,https://twitter.com/gwinnettlibrary/status/1285946460350156802,,Twitter,19192612,Gwinnett County Public Library,blank_for_now,blank_for_now,"{""follower_count"":3835,""following_count"":448,""like_count"":null,""post_count"":9984,""views_count"":null,""comment_count"":null,""share_count"":null}","GCPL and Atlanta Community Food Bank will offer a FREE drive through FOOD PANTRY Tuesday, July 28, 11:00am to 1:00pm at the Dacula Branch, 265 Dacula Road. First-come, first-served basis, one package per family while supplies last. Open to all, no ID required. https://t.co/oACF0W1w8O", ,no longer populated,,2020-07-22T14:35:02.000Z,post data removed,,8.0,5.0,0.0,0.0,,,,0.4278
374730430,https://www.facebook.com/RepDavidScott/posts/pfbid0Q97EfUqvQdr5hcyxAwBgUGKvW9Au65Rq8rWiRzDd44bj65oMPB4iNiuMhbqULcU5l,,Facebook,7519888,Congressman David Scott,blank_for_now,blank_for_now,"{""follower_count"":14371,""following_count"":0,""like_count"":2314,""post_count"":171,""views_count"":0,""comment_count"":609,""share_count"":278}","I invite you to join me at our FREE 13th Congressional District Drive-Thru COVID-19 Testing Event. We will be conducting 3,000 tests with Clayton County Fire & Emergency Services and the Family Health Centers of Georgia. 

Also, the Atlanta Community Food Bank will be there to distribute boxes of fresh food and produce to the first 1,500 families. I encourage you to register online, and I hope to see you there. #Covid19Testing", ,no longer populated,,2020-07-10T16:44:24.000Z,post data removed,,21.0,10.0,1.0,0.0,,,,0.8842
374662766,https://www.facebook.com/HankJohnsonJr/posts/pfbid02ij1a3MYE9PsvGGNyHZLRmrg8GKuvERLjHtzVBdnWiZc5MAQAXdt8kRyTPhbjED3Tl,,Facebook,11422022,Hank Johnson Jr,blank_for_now,blank_for_now,"{""follower_count"":5158,""following_count"":0,""like_count"":372,""post_count"":86,""views_count"":0,""comment_count"":112,""share_count"":70}","On Friday, It's In DeKalb will partner with Atlanta Community Food Bank, Clarkston, Georgia, Positive Peering Inc. and First African Community Development Corporation to provide 1,200 boxes of food to DeKalb residents. 

The event, hosted at two locations, is part of a $600,000 investment in ACFB to significantly increase the organization’s capacity to distribute food throughout the county.

The June 19 event will begin at 12:30 p.m. at the following locations:

First African Community Development Corporation Food Pantry at Big Miller Grove Baptist Church, 3800 Big Miller Grove Way, Lithonia, GA 30038

Tahoe Village Shopping Plaza, 4604 East Ponce De Leon Avenue, Clarkston, GA 30021", ,no longer populated,,2020-06-18T19:45:59.000Z,post data removed,,0.0,0.0,0.0,0.0,,,,0.7096
153755280,https://twitter.com/AeroATL/status/1262446227133734916,,Twitter,19191777,Aerotropolis Atlanta,blank_for_now,blank_for_now,"{""follower_count"":1221,""following_count"":344,""like_count"":null,""post_count"":1617,""views_count"":null,""comment_count"":null,""share_count"":null}","Thanks to Project Isaiah for their food donation to the Atlanta Community Food Bank with roughly 27,000 meals donated to the South Fulton Community. We could not have done this without our special partners including the City of East Point and United Way of Greater Atlanta. https://t.co/WFGra79XB6", ,no longer populated,,2020-05-18T18:13:30.000Z,post data removed,,2.0,0.0,0.0,0.0,,,,0.7133
153224122,https://twitter.com/UnionCityGov/status/1247944851502641155,,Twitter,19190256,"Union City, GA",blank_for_now,blank_for_now,"{""follower_count"":767,""following_count"":62,""like_count"":null,""post_count"":839,""views_count"":null,""comment_count"":null,""share_count"":null}",Fulton County Schools have partnered with Atlanta Community Food Bank to provide food items for families on Thursday (04/09) from 11am-1pm. Visit our website to view and download their flyer! #beintheknowuc #partnershipsmatter #thankyou https://t.co/S5WlWaN6rt, ,no longer populated,,2020-04-08T17:50:12.000Z,post data removed,,1.0,0.0,0.0,0.0,,,,0.0
153201569,https://twitter.com/WSBTVcommunity/status/1240030778614075392,,Twitter,10698701,WSB Community,blank_for_now,blank_for_now,"{""follower_count"":2148,""following_count"":883,""like_count"":null,""post_count"":3892,""views_count"":null,""comment_count"":null,""share_count"":null}","RT @wsbtv: Falcons QB Matt Ryan, wife Sarah donate $100,000 to Atlanta charities The Giving Kitchen and Atlanta Community Food Bank: https:…", ,no longer populated,"Falcons QB Matt Ryan, wife Sarah donate $100,000 to Atlanta charities The Giving Kitchen and Atlanta Community Food Bank: https://t.co/8lIhJt5dv1 https://t.co/fqsMa4YC66",2020-03-17T21:42:30.000Z,post data removed,,0.0,8.0,0.0,0.0,,"Falcons QB Matt Ryan, wife Sarah donate $100,000 to Atlanta charities The Giving Kitchen and Atlanta Community Food Bank: https://t.co/8lIhJt5dv1 https://t.co/fqsMa4YC66",,0.6808
153201592,https://twitter.com/wsbtv/status/1240016305547292674,,Twitter,8100497,WSB-TV,blank_for_now,blank_for_now,"{""follower_count"":1219423,""following_count"":2206,""like_count"":null,""post_count"":632671,""views_count"":null,""comment_count"":null,""share_count"":null}","Falcons QB Matt Ryan, wife Sarah donate $100,000 to Atlanta charities The Giving Kitchen and Atlanta Community Food Bank: https://t.co/8lIhJt5dv1 https://t.co/fqsMa4YC66", ,no longer populated,,2020-03-17T20:45:00.000Z,post data removed,,41.0,8.0,0.0,0.0,,,,0.6808
153760868,https://twitter.com/AeroATL/status/1131250998893260800,,Twitter,19191777,Aerotropolis Atlanta,blank_for_now,blank_for_now,"{""follower_count"":1221,""following_count"":344,""like_count"":null,""post_count"":1617,""views_count"":null,""comment_count"":null,""share_count"":null}","SAVE THE DATE: The Atlanta Community Food Bank in East Point will host a Career Fair at the Jefferson Park Recreation Center on Thursday, May 30, 2019, from 4-8 p.m. https://t.co/y1SKSFQbKh", ,no longer populated,,2019-05-22T17:30:30.000Z,post data removed,,2.0,1.0,0.0,0.0,,,,0.7378
153763383,https://twitter.com/AeroATL/status/1088522498197594113,,Twitter,19191777,Aerotropolis Atlanta,blank_for_now,blank_for_now,"{""follower_count"":1221,""following_count"":344,""like_count"":null,""post_count"":1617,""views_count"":null,""comment_count"":null,""share_count"":null}",Aerotropolis Atlanta Alliance welcomes the future home of the Corporate Headquarters for the Atlanta Community Food Bank. Looking forward to our future partnership to improve the communities we serve. #aeroatl https://t.co/WK3Xfzk82u, ,no longer populated,,2019-01-24T19:42:41.000Z,post data removed,,4.0,0.0,0.0,0.0,,,,0.6808
153311048,https://twitter.com/AtlantaJwJ/status/1085242239989747712,,Twitter,19191732,ATL #JobswithJustice,blank_for_now,blank_for_now,"{""follower_count"":4253,""following_count"":4413,""like_count"":null,""post_count"":12382,""views_count"":null,""comment_count"":null,""share_count"":null}",Government Shutdown | Atlanta Community Food Bank https://t.co/5Wi8aHY9Dg, ,no longer populated,,2019-01-15T18:28:07.000Z,post data removed,,0.0,0.0,0.0,0.0,,,,0.0
